user_id,sentiment_analysis,posted,item_id,recommend
BovJohn,1,2014,4000,True
BovJohn,1,2014,49520,True
BovJohn,1,2014,33930,True
BovJohn,1,2014,440,True
MonsOlympus,1,2014,308420,True
MonsOlympus,1,2013,228300,True
MonsOlympus,1,2015,307780,False
MonsOlympus,1,2013,207610,True
MonsOlympus,1,2013,217140,True
MonsOlympus,1,2013,203160,True
MonsOlympus,1,2012,108710,True
MonsOlympus,1,2011,41070,True
MonsOlympus,1,2011,620,True
MonsOlympus,1,2011,98400,True
pabloagecrash,2,2015,8870,True
pabloagecrash,2,2014,285160,True
pabloagecrash,2,2014,224480,True
pabloagecrash,2,2014,7670,True
pabloagecrash,2,2013,72850,True
iplusplus,1,2014,221100,False
iplusplus,1,2014,4000,True
76561198072623269,1,2014,730,True
76561198097769867,1,2015,374570,True
76561198097769867,1,2014,19900,True
76561198097769867,1,2014,209870,False
Bowmore,1,2013,6220,True
Bowmore,1,2013,218410,True
Bowmore,1,2012,212680,True
Bowmore,1,2011,18700,False
Bowmore,1,2011,4560,True
Bowmore,1,2015,33130,False
Bowmore,1,2015,261030,False
76561198084233046,1,2014,440,True
737911,1,2014,319550,True
737911,1,2015,440,True
737911,1,2014,204300,True
76561198073787527,1,2015,223710,True
SeLtecK,1,2014,113200,True
SeLtecK,1,2013,240,True
SeLtecK,1,2014,730,True
SeLtecK,1,2014,211400,True
SeLtecK,1,2014,50130,True
psibracket,1,2013,239030,True
psibracket,1,2015,391540,True
psibracket,1,2014,200900,True
Bradstuffer,1,2014,48700,True
Bradstuffer,1,2013,730,True
Ghost_Project,1,2015,252490,True
Ghost_Project,1,2015,107410,True
bradlah,1,2015,218620,False
76561198046168702,1,2013,440,True
brahhhhcsgomatee,1,2015,10,True
brahhhhcsgomatee,1,2015,570,True
brahhhhcsgomatee,1,2015,730,True
76561198088890688,1,2013,440,True
76561198088890688,1,2014,224260,True
76561198088890688,1,2014,209870,True
76561198088890688,1,2014,208090,True
HappyGamerX,2,2013,204360,True
76561198028640914,1,2014,11260,False
76561198028640914,1,2014,252490,True
76561198028640914,1,2013,220200,True
76561198063539698,1,2015,49800,False
tratandodevolveraljuego,1,2013,440,True
76561198089527527,1,2013,230410,True
76561198089527527,1,2015,346110,True
76561198089527527,1,2015,550,True
76561198089527527,1,2013,630,True
76561198089527527,1,2013,440,True
76561198033945314,1,2014,8190,True
76561198033945314,1,2015,250900,True
76561198033945314,1,2015,113200,True
76561198033945314,1,2013,440,True
breadbord,0,2014,730,True
breadbord,0,2015,303210,True
76561198078232689,1,2014,440,True
76561197994108307,1,2013,8930,True
76561197990029377,1,2015,218620,False
76561197990029377,1,2015,207140,True
76561198094997873,2,2014,221100,True
76561198029286001,1,2013,219740,True
brilliantbrenny,1,2015,730,True
brilliantbrenny,1,2014,206500,True
brilliantbrenny,1,2014,221100,True
brilliantbrenny,1,2014,238960,True
76561198082012465,2,2015,570,True
brians89,2,2013,730,True
76561198075938729,1,2014,570,True
76561198075938729,1,2014,224260,True
brimmers,1,2014,221380,True
imacatseeulr,0,2015,246620,True
imacatseeulr,0,2015,346900,True
imacatseeulr,0,2015,239030,True
imacatseeulr,0,2015,230050,True
imacatseeulr,0,2015,232090,True
imacatseeulr,0,2014,550,True
imacatseeulr,0,2014,319510,False
imacatseeulr,0,2014,218620,True
imacatseeulr,0,2014,4000,True
imacatseeulr,0,2012,440,True
76561198085327867,1,2014,236390,True
76561198085327867,1,2014,218620,True
76561198085327867,1,2014,304930,True
76561198085327867,1,2014,244850,True
76561198085327867,1,2013,440,True
brittishsnow,1,2015,346900,True
brittishsnow,1,2013,203160,True
MyloXylotoMeh,1,2015,216250,True
MyloXylotoMeh,1,2015,248570,True
negrosarcastico,2,2014,730,True
negrosarcastico,2,2015,304050,True
negrosarcastico,2,2015,253710,True
negrosarcastico,2,2014,208090,True
negrosarcastico,2,2014,550,True
76561198039741219,0,2014,214950,False
76561198041151638,1,2014,244850,True
76561198041151638,1,2014,206420,True
ImBrodzster,1,2015,334230,True
ImBrodzster,1,2015,346900,True
elijahwells,2,2015,730,True
76561198073563520,1,2013,234530,True
dedwick,0,2014,304930,True
dedwick,0,2014,239450,False
dedwick,0,2015,322330,True
dedwick,0,2013,440,True
76561198074249881,2,2015,211820,True
spyo101,0,2014,440,True
76561198047232247,1,2014,8870,True
booker-t,0,2015,271590,True
brookiecooki3,1,2014,570,True
76561198055853962,0,2014,304930,True
76561198055853962,0,2013,224540,False
BrotherlyBullet,2,2015,294860,True
76561198121336011,2,2014,570,True
76561198045367986,1,2014,223710,True
coen411,2,2015,295110,False
76561198071028681,1,2015,15320,True
krispinwaaah,1,2014,214950,True
krispinwaaah,1,2011,440,True
brucedickso,1,2014,49520,True
76561198089007454,1,2014,570,True
Respected_Elder,2,2014,224760,True
Respected_Elder,2,2014,440,True
76561198053619760,0,2015,316790,True
76561198053619760,0,2015,374570,True
76561198053619760,0,2015,281770,True
76561198053619760,0,2015,40330,True
66083299,1,2015,730,True
66083299,1,2015,323370,True
66083299,1,2011,440,True
76561198088397505,1,2013,219640,True
76561198088397505,1,2015,321300,True
76561198088397505,1,2015,335240,True
76561198088397505,1,2015,6060,True
76561198088397505,1,2015,214950,True
76561198088397505,1,2013,48700,True
76561198088397505,1,2013,440,True
java-script,1,2013,204300,True
BRUTEMILK,1,2014,570,True
BRUTEMILK,1,2015,22370,True
BRUTEMILK,1,2015,219150,True
BruteTartarus66,1,2015,205100,True
BruteTartarus66,1,2015,233450,True
BruteTartarus66,1,2013,340,True
BruteTartarus66,1,2013,220860,True
BruteTartarus66,1,2013,203650,True
nebuze,2,2013,218620,True
BlockStabFatality,2,2013,72850,True
BlockStabFatality,2,2015,214490,True
BlockStabFatality,2,2015,329950,True
BlockStabFatality,2,2014,10680,True
BlockStabFatality,2,2014,238320,True
BlockStabFatality,2,2013,3730,True
BlockStabFatality,2,2013,15700,True
TheBstard,2,2014,258970,True
TheBstard,2,2014,218620,False
76561198067127485,2,2014,252490,True
76561198067127485,2,2015,244930,True
LOLBITCHS,2,2014,57300,True
LOLBITCHS,2,2013,4000,True
76561198058612424,2,2013,570,True
544183980,2,2015,418340,True
76561198087017601,1,2013,206420,True
76561198087017601,1,2013,440,True
76561198089861671,2,2014,730,True
BuckysButthol,1,2012,550,True
76561198045481360,1,2014,212680,True
76561198058550517,2,2014,230410,True
76561198081891604,0,2014,206420,True
76561198081891604,0,2014,4000,True
76561198081891604,0,2014,238010,True
76561198081891604,0,2015,241540,False
76561198044706489,2,2015,570,True
BuffyMan,1,2014,238460,True
FreemanSt,2,2014,72850,True
buggy00,1,2013,570,True
buggy00,1,2013,218230,True
buggy00,1,2015,271590,True
buggy00,1,2015,377160,True
buggy00,1,2014,218620,False
buggy00,1,2014,221100,False
buggy00,1,2013,17480,True
buggy00,1,2013,97000,True
76561198071252693,1,2015,105600,True
76561198071252693,1,2015,247730,True
Buhmann,1,2013,49520,True
buizill,1,2014,211820,True
76561198061332254,1,2014,221100,True
76561198063085949,1,2015,226740,True
76561198194887542,1,2015,240,True
76561198047308188,2,2015,232090,True
dogapp,1,2014,242800,False
dogapp,1,2015,252490,False
dogapp,1,2015,231430,False
dogapp,1,2014,218620,True
t-baggin_the_dragon,1,2015,228880,True
t-baggin_the_dragon,1,2014,730,True
brutusthebumble,1,2015,230410,True
brutusthebumble,1,2015,620,True
brutusthebumble,1,2015,214560,True
76561198071075281,0,2015,221100,False
76561198077660216,2,2013,216150,False
76561198059631701,1,2014,219150,True
JackieMastergames,0,2015,287290,True
JackieMastergames,0,2015,268050,True
JackieMastergames,0,2014,271290,True
totesnotahacker,1,2015,359550,True
76561198053734175,1,2015,242820,True
76561198085133982,1,2014,236390,False
BurningHope,1,2014,220200,True
Luckless_Romance,0,2015,402180,True
Luckless_Romance,0,2014,200210,True
burningcrawler,2,2014,206440,True
76561198067425198,1,2015,346900,True
76561198067425198,1,2015,240460,True
76561198067425198,1,2015,230410,True
76561198067425198,1,2015,243470,False
dantheflyingman,1,2015,340350,True
dantheflyingman,1,2015,440,True
lovertan,1,2014,570,True
76561198115387222,1,2015,301520,True
ButteryTyrant,2,2015,218230,True
ButteryTyrant,2,2015,730,True
ButteryTyrant,2,2014,291480,True
ButteryTyrant,2,2014,243870,True
ButteryTyrant,2,2015,298630,True
Scriptdrive,0,2015,230410,True
76561198084056692,1,2015,221040,True
76561198084056692,1,2014,304930,True
buttjuggler,1,2014,730,True
princesshussy,2,2014,440,True
brett50cal,2,2015,8870,True
brett50cal,2,2015,22370,True
76561198063315572,2,2014,440,True
buzdbumblebee,1,2015,15700,True
buzdbumblebee,1,2015,730,True
buzdbumblebee,1,2014,71230,True
buzdbumblebee,1,2014,620,True
buzdbumblebee,1,2014,221640,True
buzdbumblebee,1,2013,24740,True
76561198039400240,1,2015,570,True
76561198020054096,2,2014,570,True
76561198049503316,1,2014,261820,True
76561198049503316,1,2013,440,True
76561198032691504,0,2015,402020,False
76561198041551333,0,2015,730,True
byoso,1,2013,440,True
76561198122930698,1,2014,335330,False
76561198122930698,1,2014,257120,True
76561198122930698,1,2015,315640,False
76561198122930698,1,2015,284160,True
76561198122930698,1,2014,240,True
XvinniboyX,1,2015,202090,True
zumpo,2,2014,238960,True
SirSloth_,1,2014,440,True
c0nt4g10n,1,2015,405170,False
c0nt4g10n,1,2015,413850,True
c0nt4g10n,1,2015,730,True
c0nt4g10n,1,2014,620,True
c0nt4g10n,1,2014,211820,True
derds30,1,2014,440,True
C1C3R0,1,2014,218620,True
C1C3R0,1,2014,203160,True
76561198087237984,1,2015,440,True
Gaaaaary,1,2014,261640,True
Gaaaaary,1,2015,221100,False
Gaaaaary,1,2013,218230,True
Gaaaaary,1,2015,218620,True
Gaaaaary,1,2015,232090,False
Gaaaaary,1,2015,219740,True
Gaaaaary,1,2014,214490,True
Gaaaaary,1,2014,8870,True
caaake,1,2015,239030,True
caaake,1,2015,417860,False
caaake,1,2013,4000,True
caaallum,1,2014,240,True
caaallum,1,2014,32370,True
76561198023351714,1,2014,252490,True
Night_Hawk381,2,2013,105430,True
76561197999886086,1,2015,271590,True
CachinnationCow,1,2015,730,True
76561198060483116,1,2015,218620,True
76561198073407610,2,2014,730,True
cactuswaifu,1,2014,208090,True
cactuswaifu,1,2013,570,True
cactuswaifu,1,2014,299460,False
cactuswaifu,1,2014,216150,True
cactuswaifu,1,2014,222900,True
cactuswaifu,1,2014,245170,True
76561198118058899,2,2015,55230,True
Caesar3z,0,2015,238320,True
9NVCV,1,2015,219640,True
caiowulf,1,2015,335890,False
caiowulf,1,2015,385270,False
caiocajoto,1,2014,265930,True
15934,2,2013,230410,True
15934,2,2014,238460,True
15934,2,2014,7670,True
15934,2,2014,270210,True
Penguimson,1,2014,218230,True
cakebrownies,2,2013,440,True
76561198079994904,2,2014,440,True
76561198079994904,2,2015,550,True
Calcipher44,1,2014,218620,True
76561198040834299,0,2014,238320,True
76561198076481365,1,2014,8930,True
76561198076481365,1,2013,34330,True
76561198076481365,1,2013,4760,True
76561198076481365,1,2015,108600,True
76561198076481365,1,2015,200510,True
76561198076481365,1,2013,218620,True
76561198076481365,1,2013,221100,True
76561198076481365,1,2014,233450,True
76561198076481365,1,2013,227300,True
76561198076481365,1,2013,226700,False
76561198058892911,0,2015,245130,False
76561198058892911,0,2015,373110,True
Calem8,2,2014,730,True
Caliace,1,2015,304930,True
Caliace,1,2015,730,True
Caliace,1,2014,36620,True
Caliace,1,2015,91310,True
76561198074173621,2,2013,220240,True
Rodey1,2,2013,264140,True
Rodey1,2,2014,4000,True
TheLandOfTheCalTheSpy,1,2014,330830,True
TheLandOfTheCalTheSpy,1,2014,221910,True
TheLandOfTheCalTheSpy,1,2014,440,True
TheLandOfTheCalTheSpy,1,2014,4000,True
76561198033131355,2,2014,294860,True
76561198033131355,2,2014,107100,True
76561198033131355,2,2014,220,True
76561198033131355,2,2014,102500,True
76561198033131355,2,2014,204300,True
76561198033131355,2,2014,42680,False
76561198033131355,2,2014,202170,True
76561198058160377,1,2014,240,True
76561198058160377,1,2014,4000,True
76561198074621665,1,2014,250900,True
76561198074621665,1,2014,319510,True
76561198074621665,1,2014,440,True
76561198074621665,1,2014,322330,True
76561198074621665,1,2014,550,True
76561198074621665,1,2014,620,True
76561198074621665,1,2014,219740,True
76561198074621665,1,2014,216250,True
76561198074621665,1,2014,224260,True
76561198074621665,1,2013,105600,True
76561198038264349,1,2015,570,True
campu0999,1,2015,218620,True
76561198054473452,1,2014,570,True
76561198079347370,2,2015,218620,True
canepa98,2,2015,346900,True
canepa98,2,2015,300380,False
canepa98,2,2015,219640,False
canepa98,2,2015,222880,True
canepa98,2,2015,321040,True
canepa98,2,2015,363970,True
canepa98,2,2015,264140,True
Spectro189,1,2015,333930,False
Spectro189,1,2014,105600,True
Spectro189,1,2014,620,True
Shihad,2,2014,4540,True
Shihad,2,2014,266110,True
Shihad,2,2014,292630,False
Shihad,2,2014,250600,True
capopen,2,2015,440,True
spotto666,1,2015,440,True
76561198063804314,1,2014,48700,True
76561198069475151,2,2013,570,True
76561198077811662,1,2014,226700,False
76561198084930628,1,2015,440,True
Captain_Cripz,1,2015,49520,True
TheCaptainOfCrunch,2,2014,220240,True
NeroChevalier,2,2015,319630,True
NeroChevalier,2,2015,369200,True
NeroChevalier,2,2014,261030,True
awesomerz3,1,2013,440,True
awesomerz3,1,2014,304930,True
76561198047260382,1,2012,1250,True
NautaIis,0,2014,212680,True
NautaIis,0,2015,220200,True
thesimplepepsi,2,2014,218620,False
Ratchet719,2,2014,570,True
Ratchet719,2,2013,212180,False
Ratchet719,2,2013,96300,True
Ratchet719,2,2014,22000,True
captainquickler,1,2014,730,True
POOTISINGEVERYTHING,1,2015,204360,True
CaptainAwesomeSK,2,2014,218620,True
CaptainAwesomeSK,2,2014,50,False
CaptainAwesomeSK,2,2015,270550,True
CaptainAwesomeSK,2,2014,218680,True
76561198072298293,1,2015,237110,False
captaingameful,2,2012,33930,True
captaingameful,2,2013,236390,True
captaingameful,2,2015,212160,True
76561198087330199,1,2014,570,True
76561198088932660,0,2014,310370,True
76561198088932660,0,2014,266430,False
76561198064174266,1,2015,222880,True
pikachu_69,0,2014,212680,True
76561198067662729,1,2015,8930,True
76561198081534878,2,2014,224260,True
76561198081534878,2,2013,570,True
76561198081534878,2,2014,208090,False
76561198081534878,2,2014,47410,False
76561198081534878,2,2014,200210,True
76561198081534878,2,2013,235400,False
76561198045759657,1,2014,208090,True
od3d,1,2015,274170,True
od3d,1,2015,304930,True
od3d,1,2015,252490,False
od3d,1,2014,200900,True
od3d,1,2014,223470,True
od3d,1,2014,248820,True
od3d,1,2013,48000,True
Nikita50111,1,2014,730,False
BillyDatKid,0,2014,216150,True
BillyDatKid,0,2015,2620,True
BillyDatKid,0,2014,311190,True
BillyDatKid,0,2014,107410,True
grutten,0,2015,730,True
grutten,0,2014,266010,True
grutten,0,2014,204360,True
grutten,0,2014,225080,True
carebearsgalore,1,2015,550,True
lozaga,2,2014,220,True
laxus,2,2015,238960,True
laxus,2,2014,49520,True
76561198005698927,1,2015,570,True
SikZone,1,2015,570,True
76561198047312636,1,2014,48700,True
matrix12384,2,2014,70,True
matrix12384,2,2014,12210,True
matrix12384,2,2014,108800,True
matrix12384,2,2014,218680,True
matrix12384,2,2014,33930,True
matrix12384,2,2014,8930,True
matrix12384,2,2013,570,True
matrix12384,2,2012,240,True
76561198052485823,2,2013,99900,True
76561198052485823,2,2013,4000,True
76561198052485823,2,2014,440,True
Caseyvii,0,2015,349700,False
76561197972024039,1,2015,299250,True
76561197972024039,1,2014,314160,True
Thomas66820,1,2015,208650,False
Thomas66820,1,2014,221380,True
Thomas66820,1,2013,8930,True
Castor_E,2,2015,312750,True
Castor_E,2,2015,39150,True
Castor_E,2,2015,319630,True
Castor_E,2,2015,230410,True
Castor_E,2,2015,39140,True
Castor_E,2,2015,239120,True
DrunkenMonkeys5,1,2014,221640,True
76561198061045044,1,2014,550,True
76561198061045044,1,2015,270550,True
CataclysmPlays,2,2014,22370,True
C592,2,2015,346010,True
76561198088635279,2,2014,440,True
Chunzenayo,2,2013,570,True
76561198092063339,1,2015,72850,True
cato_,1,2015,271590,True
cato_,1,2014,730,True
cato_,1,2014,570,True
cato_,1,2014,43110,True
cato_,1,2014,230410,True
cato_,1,2014,239220,True
cato_,1,2013,440,True
cato_,1,2014,1250,True
cato_,1,2014,224260,True
LegendTom,0,2015,730,True
LegendTom,0,2014,268750,True
LegendTom,0,2015,208650,False
LegendTom,0,2015,22370,True
LegendTom,0,2015,386360,True
LegendTom,0,2015,49520,True
Causation,1,2014,220240,True
C4V3M4N,1,2015,218620,False
C4V3M4N,1,2014,252490,True
76561198031668524,2,2014,72850,True
76561198075234235,1,2014,570,True
76561198075234235,1,2015,218620,True
76561198075234235,1,2015,206420,True
ghostccamm,0,2014,252490,True
REScdihno,1,2015,220,True
CI4Z,2,2015,248820,True
76561198033432863,1,2014,108600,True
76561198033432863,1,2015,253250,True
76561198033432863,1,2014,72850,True
76561198073280815,1,2015,104700,False
76561198073280815,1,2014,206420,True
76561198073280815,1,2014,550,True
KinGJaxeR,0,2015,333930,True
ceige,1,2015,220200,True
ceige,1,2014,202970,True
ceige,1,2013,236370,True
ceige,1,2012,34330,True
darkayon,1,2015,218060,True
darkayon,1,2015,33230,False
darkayon,1,2015,286100,True
darkayon,1,2014,4000,True
DreamBigFallHardOfficial,2,2015,104900,True
KurusuElVAC,2,2015,389570,True
KurusuElVAC,2,2015,570,False
KurusuElVAC,2,2015,219640,True
KurusuElVAC,2,2015,417860,True
76561198066815622,1,2014,236390,True
76561198066815622,1,2014,209080,True
AsianSaltyButter,2,2015,730,True
cerealboy,1,2015,363970,True
cerealboy,1,2015,49520,True
monkeyboils,1,2014,240,True
monkeyboils,1,2014,72850,True
76561198074498345,1,2014,440,True
76561198096540669,1,2014,65800,True
66655493948,1,2014,49520,True
66655493948,1,2014,4000,True
66655493948,1,2014,24240,True
66655493948,1,2014,440,True
66655493948,1,2015,206420,True
66655493948,1,2014,620,True
66655493948,1,2014,265930,True
66655493948,1,2014,105600,True
76561197980311109,1,2014,3720,True
76561197980311109,1,2014,8870,True
76561197980311109,1,2015,298110,True
76561197980311109,1,2015,319630,True
76561197980311109,1,2014,57690,True
76561197980311109,1,2014,301520,True
ch0na1171za,2,2015,11590,True
ch0na1171za,2,2015,298110,True
ch0na1171za,2,2014,221540,True
ch0na1171za,2,2014,289650,True
ch0na1171za,2,2014,72850,True
ch0na1171za,2,2014,45700,True
ch0na1171za,2,2014,213670,True
ch0na1171za,2,2014,230190,True
mtrain3,2,2014,730,True
mtrain3,2,2014,203160,True
76561198046193884,2,2015,239140,True
76561198046193884,2,2014,247730,True
76561198046193884,2,2015,357480,True
76561198087379866,1,2015,620,True
Chamusco,1,2014,440,True
D492,1,2014,440,True
channel28,1,2015,55230,True
channel28,1,2015,269490,True
channel28,1,2015,63380,True
channel28,1,2015,29800,True
channel28,1,2015,34900,False
channel28,1,2014,209000,True
channel28,1,2015,335240,True
ChannelMiner,1,2015,239220,True
hopeandchaos,1,2015,218620,False
hopeandchaos,1,2014,236510,False
hopeandchaos,1,2014,730,True
hopeandchaos,1,2014,251570,True
hopeandchaos,1,2014,252490,True
hopeandchaos,1,2015,420,True
hopeandchaos,1,2013,440,True
76561198009171141,1,2014,306130,True
CharaTheHuman,1,2013,440,True
chardie420,1,2015,730,False
dankmarmes,2,2015,200210,True
dankmarmes,2,2015,730,True
CharlesSwan,1,2014,233720,True
CharlesSwan,1,2015,208650,True
CharlesSwan,1,2015,200260,True
CharlesSwan,1,2014,239820,True
CharlesSwan,1,2014,620,True
CharlesSwan,1,2013,209000,True
CharlesSwan,1,2013,4000,True
76561198069841997,0,2014,248570,True
corruptedphoenix,1,2015,236430,True
corruptedphoenix,1,2015,339800,True
76561198064217942,1,2014,218620,True
charzyy,2,2013,440,True
76561198032052459,1,2012,211420,True
76561198030601352,2,2014,221680,True
chash132,2,2015,105600,True
chash132,2,2015,245170,True
chash132,2,2014,440,True
76561198100282394,2,2014,237110,True
76561198100282394,2,2014,440,True
76561198100282394,2,2014,206420,True
76561198100282394,2,2015,218620,True
76561198100282394,2,2014,8190,True
76561198100282394,2,2014,222900,True
76561198100282394,2,2014,105600,True
76561198100282394,2,2014,304930,True
47332585890115903727,2,2015,299360,True
47332585890115903727,2,2014,206500,True
47332585890115903727,2,2015,342980,True
47332585890115903727,2,2015,440,True
47332585890115903727,2,2015,244850,True
47332585890115903727,2,2015,340810,False
47332585890115903727,2,2015,218620,True
47332585890115903727,2,2014,307290,False
739749287981,1,2015,440,True
76561198010336981,1,2011,6860,True
checkm80,1,2013,209540,True
76561198045638756,1,2014,252490,True
76561198056401947,2,2014,22300,True
76561198056401947,2,2014,730,True
76561198056401947,2,2014,105600,True
cheesywaffleburger,1,2014,4000,True
cheesywaffleburger,1,2015,218620,True
cheesywaffleburger,1,2015,200910,False
cheesywaffleburger,1,2015,383980,True
cheesywaffleburger,1,2015,104900,False
cheesywaffleburger,1,2013,215530,True
Cheezles,1,2013,620,True
Cheezles,1,2013,440,True
76561198070650921,2,2014,440,True
76561198070650921,2,2015,226320,True
PotatoBlazing,1,2015,7600,True
PotatoBlazing,1,2015,278970,False
PotatoBlazing,1,2015,323610,True
JimmaDougs,2,2014,49520,True
GAHK,2,2015,219740,True
GAHK,2,2015,420,True
GAHK,2,2015,220,True
GAHK,2,2015,70,True
GAHK,2,2015,380,True
76561198071815954,1,2015,17410,True
76561198071815954,1,2015,351290,False
finding_dad,1,2015,319630,True
finding_dad,1,2015,214490,True
finding_dad,1,2015,218620,True
finding_dad,1,2015,271590,True
DARKSOULSPVPPPP,2,2015,202970,True
DARKSOULSPVPPPP,2,2015,377160,True
DARKSOULSPVPPPP,2,2015,335300,True
DARKSOULSPVPPPP,2,2015,211420,True
DARKSOULSPVPPPP,2,2015,234140,True
76561198059640748,1,2015,359320,False
76561198059640748,1,2014,221680,True
76561198059640748,1,2015,253710,True
assasssin,1,2014,72850,True
assasssin,1,2013,209160,True
cheltenham98,2,2014,113020,True
76561198065827553,2,2013,440,True
76561198065827553,2,2015,293260,True
76561198059989388,1,2014,204450,True
sasssay,1,2013,239820,True
76561198055937906,2,2014,65980,True
76561198078524860,1,2014,304930,True
76561198078524860,1,2015,346250,True
76561198078524860,1,2013,211820,True
76561198094654275,1,2015,440,True
megatetsujin28,1,2015,391540,True
megatetsujin28,1,2014,8870,True
megatetsujin28,1,2015,620,True
76561198097150329,2,2014,70000,True
76561198021700114,1,2015,221100,False
76561198021700114,1,2013,240,True
quoquo1dog,1,2014,225080,True
76561198119358777,2,2015,304050,True
Chickety,1,2015,730,True
Chickety,1,2015,344760,True
chicogrande,2,2011,440,True
chicogrande,2,2011,20570,True
chicogrande,2,2011,49400,True
chicogrande,2,2011,15620,True
flazep,1,2015,730,True
76561198070692004,1,2014,218620,True
chikeninahole,1,2014,235460,True
JazzaStatic,1,2013,40800,True
LightWeights,1,2015,315880,False
76561198070702618,2,2015,240,True
48226746,1,2015,295110,False
48226746,1,2014,730,True
48226746,1,2014,218620,True
48226746,1,2014,214950,True
48226746,1,2014,238430,True
48226746,1,2014,1250,True
48226746,1,2014,15390,True
76561198026332069,1,2014,241930,True
76561198084782208,1,2015,42910,True
ParaChymp,2,2014,420,True
76561198043408346,2,2014,72850,True
chineseman8,1,2013,440,True
XxPORNHUBxX,2,2015,440,True
76561198097584957,1,2015,209000,True
chinnaye,2,2014,730,True
76561198068431839,1,2014,218620,True
76561198068431839,1,2014,570,True
76561198094253076,1,2014,440,True
76561198092457262,1,2014,243870,True
76561198092457262,1,2015,304050,True
76561198092457262,1,2015,227940,True
76561198060758376,1,2014,730,True
76561198065987818,1,2014,218230,True
76561198065987818,1,2013,4000,True
76561198065987818,1,2014,730,True
76561198065987818,1,2014,318530,True
76561198065987818,1,2014,230410,True
76561198044346263,0,2015,269050,True
76561198044346263,0,2015,294860,True
76561198044346263,0,2014,206440,True
76561198044346263,0,2014,238280,True
76561198044346263,0,2014,265930,True
Chocchipfudge,2,2013,221100,True
76561198029675856,2,2014,34030,True
ponywithahat,1,2014,237310,True
theMafiaKing,2,2014,203160,True
theMafiaKing,2,2014,12200,True
chokadokada,1,2015,4000,True
chokadokada,1,2014,221100,True
chokadokada,1,2014,219740,True
chokadokada,1,2014,730,True
Frostbyte69,1,2014,261030,True
Frostbyte69,1,2015,570,True
Frostbyte69,1,2015,255710,True
Frostbyte69,1,2014,203160,True
76561198063036360,2,2014,221100,True
yourdadsaslut,1,2014,222520,True
yourdadsaslut,1,2013,440,True
NickMcGrath,0,2013,49540,False
3523436346,0,2015,236430,True
3523436346,0,2014,730,True
Chop159357,1,2014,570,True
76561198071178936,1,2014,1250,True
76561198071178936,1,2013,63380,True
76561198074831889,1,2014,265930,False
76561198074831889,1,2014,220160,False
76561198074831889,1,2013,238320,True
76561198074831889,1,2013,57300,True
xxironlakxx,2,2014,252490,True
76561198008901482,1,2014,730,True
76561198097058965,0,2014,4000,True
Christpastor,1,2014,209000,True
76561198035762535,2,2014,24960,True
madzit,0,2014,8930,True
76561198094460843,1,2015,225540,True
76561198094460843,1,2014,227940,True
thanatos204,2,2014,8870,True
Angon,1,2015,72850,False
Angon,1,2013,8870,True
xChromazone,0,2015,236390,True
xChromazone,0,2015,355840,True
thiswar1,1,2013,33930,True
FatalPoint,1,2015,292120,False
FatalPoint,1,2015,307880,False
FatalPoint,1,2015,210770,True
chubbyninja5,1,2015,307780,False
CMSO,1,2013,43160,True
CMSO,1,2014,8870,True
netto5,1,2014,242720,False
76561198077248859,1,2014,24240,True
76561198077248859,1,2014,730,True
76561198043109268,1,2015,730,True
ehrrhanwjr12,1,2014,304930,False
ehrrhanwjr12,1,2013,12210,True
funkymeme,1,2014,212680,True
funkymeme,1,2014,21090,True
funkymeme,1,2014,4000,True
funkymeme,1,2014,440,True
76561198072929556,1,2015,274900,True
76561198072929556,1,2015,204450,True
76561198072929556,1,2015,271590,True
76561198072929556,1,2014,250900,True
76561198072929556,1,2014,273110,False
76561198072929556,1,2014,4000,True
GTAadam,2,2015,304930,True
Gab2468,1,2014,570,True
76561198072896899,1,2014,234190,False
76561198072896899,1,2014,12210,True
76561198072896899,1,2014,105600,True
76561198072896899,1,2014,231060,False
76561198072896899,1,2014,440,True
76561198072896899,1,2014,3900,True
CSGO4lyf,1,2014,298110,True
CSGO4lyf,1,2014,250600,True
cja2008,2,2014,620,True
cja2008,2,2014,220200,True
cja2008,2,2013,220260,True
pipekissXD,2,2013,22200,True
pipekissXD,2,2015,113200,True
pipekissXD,2,2014,440,True
vaccon,2,2014,219740,True
76561198094055339,2,2014,250900,True
jh13mvp,1,2014,570,True
jh13mvp,1,2014,730,True
jh13mvp,1,2014,250600,True
76561198075920681,2,2013,109600,True
76561198075920681,2,2013,99900,True
76561198075920681,2,2013,440,True
recognise,1,2014,48700,True
LockyBalboa,1,2014,108800,True
claulau,0,2014,218620,True
spamgms,1,2015,440,True
spamgms,1,2014,72850,True
76561198070439611,1,2013,73170,True
roitethere,1,2015,730,True
roitethere,1,2014,440,True
roitethere,1,2014,570,True
roitethere,1,2015,224260,True
roitethere,1,2015,17570,True
76561198054786904,2,2015,440,True
clemboy500,2,2014,214830,True
clemboy500,2,2014,266210,True
76561198040469947,1,2014,104900,True
weaselthing,2,2011,240,False
weaselthing,2,2015,331200,True
MistorClinky,1,2014,440,True
76561198063119247,1,2015,346110,False
76561198063119247,1,2015,213670,True
76561198063119247,1,2014,252330,True
76561198063119247,1,2014,266840,True
76561198063119247,1,2014,233720,True
76561198052794990,2,2014,55230,True
76561198088844840,1,2013,230410,True
76561198088844840,1,2013,440,True
